imdb_title_id,weighted_average_vote,total_votes,mean_vote,median_vote,votes_10,votes_9,votes_8,votes_7,votes_6,votes_5,votes_4,votes_3,votes_2,votes_1,allgenders_0age_avg_vote,allgenders_0age_votes,allgenders_18age_avg_vote,allgenders_18age_votes,allgenders_30age_avg_vote,allgenders_30age_votes,allgenders_45age_avg_vote,allgenders_45age_votes,males_allages_avg_vote,males_allages_votes,males_0age_avg_vote,males_0age_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_0age_avg_vote,females_0age_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating,us_voters_votes,non_us_voters_rating,non_us_voters_votes
tt0174268,6.5,3138,6.7,7.0,182,223,590,866,668,326,137,61,42,43,6.0,2.0,6.0,58.0,6.3,995.0,6.6,1244.0,6.4,1899.0,6.0,1.0,6.2,37.0,6.3,812.0,6.5,1012.0,6.6,419.0,6.0,1.0,5.8,21.0,6.6,173.0,6.9,215.0,5.9,122.0,6.6,822.0,6.4,1400.0
tt0174299,7.9,264,8.1,9.0,85,53,60,27,12,8,3,1,0,15,,,8.8,23.0,8.3,132.0,6.5,65.0,7.9,212.0,,,8.6,21.0,8.2,124.0,6.5,61.0,8.8,15.0,,,10.0,2.0,9.6,8.0,6.5,4.0,2.2,12.0,5.0,6.0,7.8,188.0
tt0174303,5.6,112,5.7,6.0,3,1,9,20,34,23,9,6,2,5,,,6.2,5.0,6.0,20.0,5.6,70.0,5.7,85.0,,,6.2,5.0,5.9,17.0,5.5,61.0,5.8,12.0,,,,,9.0,3.0,5.5,9.0,4.8,14.0,6.3,18.0,5.5,75.0
tt0174308,7.3,349,7.6,8.0,63,55,81,76,37,17,6,0,2,12,,,7.7,80.0,7.6,136.0,5.9,75.0,7.0,217.0,,,7.3,39.0,7.4,104.0,6.0,67.0,8.0,79.0,,,8.0,37.0,8.6,32.0,5.4,7.0,3.5,17.0,7.4,9.0,7.1,234.0
tt0174330,6.3,3948,6.4,7.0,157,185,566,1110,1020,506,199,79,50,76,,,5.9,117.0,6.2,1502.0,6.5,1336.0,6.2,2194.0,,,5.8,55.0,6.0,1019.0,6.4,1079.0,6.5,777.0,,,6.0,58.0,6.5,465.0,6.8,235.0,6.1,117.0,6.5,736.0,6.2,2104.0
tt0174336,4.6,3888,4.7,5.0,176,82,203,361,548,675,617,419,356,451,5.0,2.0,4.8,62.0,4.6,1780.0,4.6,939.0,4.6,2403.0,5.0,1.0,4.4,44.0,4.6,1509.0,4.7,810.0,4.7,394.0,5.0,1.0,6.4,17.0,4.6,254.0,4.2,117.0,4.4,116.0,4.4,1390.0,4.7,1320.0
tt0174470,8.4,519,8.6,9.0,246,87,82,49,22,9,4,3,2,15,8.0,1.0,8.5,181.0,8.7,170.0,5.5,66.0,8.3,347.0,8.0,1.0,8.6,135.0,8.8,135.0,5.5,59.0,8.4,85.0,,,8.6,43.0,8.2,34.0,5.6,6.0,4.5,26.0,8.2,31.0,8.0,257.0
tt0174476,7.6,361,7.6,8.0,59,44,112,73,39,13,3,3,0,15,,,7.8,36.0,7.7,165.0,6.7,89.0,7.5,267.0,,,7.8,27.0,7.7,153.0,6.7,80.0,7.3,31.0,,,7.9,9.0,7.0,12.0,6.7,9.0,5.5,34.0,7.2,25.0,7.5,251.0
tt0174480,5.7,24514,5.7,6.0,1615,964,2032,3760,5403,4704,2552,1484,912,1088,5.9,6.0,6.1,2349.0,5.7,12037.0,5.5,4718.0,5.6,11065.0,6.0,2.0,5.8,743.0,5.6,6627.0,5.4,3398.0,5.9,8452.0,6.0,3.0,6.2,1565.0,5.8,5279.0,5.6,1244.0,5.0,307.0,5.3,3820.0,5.7,13060.0
tt0174481,6.9,365,7.3,8.0,74,42,72,86,36,20,9,2,2,22,,,6.7,15.0,7.3,128.0,6.4,120.0,6.9,230.0,,,6.7,15.0,7.5,109.0,6.1,98.0,7.0,40.0,,,,,5.5,18.0,8.4,21.0,2.5,11.0,7.8,21.0,6.8,232.0
tt0174503,1.6,114,2.2,1.0,4,1,1,2,0,4,2,12,30,58,,,1.2,8.0,1.6,39.0,1.7,48.0,1.6,88.0,,,1.2,4.0,1.5,38.0,1.8,46.0,1.4,7.0,,,1.2,4.0,2.0,1.0,1.5,2.0,1.7,17.0,1.8,53.0,1.4,40.0
tt0174521,6.7,106,7.0,7.0,12,11,17,28,18,13,3,1,0,3,,,5.5,2.0,6.8,18.0,6.8,62.0,6.7,69.0,,,6.0,1.0,6.7,14.0,6.7,53.0,6.5,13.0,,,5.0,1.0,7.0,3.0,6.8,8.0,6.6,18.0,6.8,22.0,6.6,54.0
tt0174640,6.1,360,6.3,7.0,27,22,48,91,56,54,19,22,8,13,,,5.8,32.0,6.2,131.0,5.8,100.0,6.0,233.0,,,5.7,24.0,6.2,112.0,5.6,89.0,6.3,38.0,,,6.2,8.0,6.3,19.0,6.4,9.0,5.4,13.0,6.9,14.0,6.0,238.0
tt0174658,4.1,108,4.5,4.0,20,2,1,3,6,10,13,13,20,20,,,3.7,14.0,4.6,37.0,3.2,34.0,3.8,70.0,,,4.5,8.0,4.3,34.0,3.0,28.0,4.6,15.0,,,3.0,6.0,8.3,3.0,6.8,4.0,3.8,13.0,5.9,28.0,3.0,52.0
tt0174676,5.5,121,5.5,6.0,2,3,4,23,30,31,16,3,4,5,,,,,6.0,16.0,5.4,80.0,5.5,87.0,,,,,6.0,13.0,5.4,72.0,6.0,10.0,,,,,5.3,3.0,6.0,7.0,5.4,42.0,5.4,68.0,5.7,25.0
tt0174685,2.3,3483,3.3,2.0,525,36,43,53,54,105,122,337,611,1597,1.0,1.0,2.2,282.0,2.1,1591.0,2.8,860.0,2.2,2349.0,,,2.3,225.0,2.1,1334.0,2.7,737.0,2.3,404.0,,,1.6,54.0,2.2,239.0,3.1,104.0,2.3,115.0,2.2,1639.0,2.2,863.0
tt0174699,6.6,175,6.9,7.0,32,16,21,39,20,19,13,5,4,6,,,8.0,9.0,6.1,83.0,6.5,47.0,6.5,132.0,,,8.0,9.0,6.2,79.0,6.4,39.0,6.8,10.0,,,,,5.0,3.0,8.1,7.0,6.6,15.0,7.0,39.0,6.0,89.0
tt0174707,7.1,1038,7.1,7.0,89,84,258,298,189,56,23,9,4,28,,,7.0,52.0,7.1,492.0,7.0,320.0,7.0,828.0,,,6.9,47.0,7.1,464.0,7.0,300.0,7.3,39.0,,,9.8,4.0,7.3,21.0,6.8,14.0,6.0,73.0,7.0,297.0,7.0,526.0
tt0174708,6.7,780,6.8,7.0,57,30,127,260,176,77,22,16,4,11,,,6.4,45.0,6.6,366.0,6.8,234.0,6.7,622.0,,,6.4,41.0,6.6,348.0,6.8,221.0,6.3,26.0,,,9.0,3.0,6.3,14.0,5.7,9.0,6.5,57.0,6.6,232.0,6.6,383.0
tt0174732,6.2,137,6.3,6.0,12,4,18,33,28,19,11,4,2,6,,,3.0,1.0,6.4,35.0,5.7,68.0,5.8,84.0,,,,,5.9,27.0,5.6,55.0,6.5,22.0,,,3.0,1.0,7.4,8.0,6.2,13.0,5.8,9.0,6.2,58.0,5.8,44.0
tt0174741,4.1,1232,6.2,7.0,204,244,154,67,48,86,86,115,80,148,,,3.1,44.0,4.0,321.0,4.1,290.0,4.0,505.0,,,3.5,28.0,4.0,248.0,4.0,222.0,4.2,154.0,,,2.3,16.0,4.0,71.0,5.6,66.0,4.5,51.0,4.9,344.0,3.5,285.0
tt0174744,6.5,111,6.4,7.0,6,5,17,28,23,16,10,2,1,3,,,6.2,9.0,6.3,55.0,6.7,22.0,6.4,69.0,,,5.8,4.0,6.3,46.0,6.6,19.0,6.5,16.0,,,6.3,3.0,5.8,9.0,7.0,3.0,7.0,3.0,4.0,2.0,6.3,81.0
tt0174790,5.8,109,6.0,6.0,3,6,13,19,30,16,8,8,6,0,,,6.2,8.0,5.8,65.0,6.0,22.0,5.8,76.0,,,6.2,7.0,5.6,52.0,6.2,17.0,6.4,19.0,,,9.0,1.0,6.7,13.0,5.8,5.0,5.7,3.0,7.0,1.0,5.8,92.0
tt0174816,7.3,193,7.7,8.0,70,18,32,29,14,9,3,3,1,14,,,7.4,72.0,8.2,64.0,4.0,25.0,7.2,148.0,,,7.3,65.0,8.4,56.0,4.1,22.0,7.0,19.0,,,7.8,7.0,6.8,8.0,4.0,3.0,2.9,15.0,7.0,9.0,6.9,99.0
tt0174819,6.1,106,6.3,6.0,11,6,8,27,24,13,5,4,2,6,,,5.3,12.0,6.3,35.0,6.1,37.0,6.1,89.0,,,5.3,12.0,6.3,35.0,6.1,35.0,6.5,2.0,,,,,,,6.5,2.0,5.7,3.0,8.0,4.0,5.8,74.0
tt0174827,7.0,173,7.2,7.0,15,16,39,45,34,18,5,1,0,0,,,5.9,25.0,7.3,96.0,7.6,29.0,6.9,125.0,,,5.9,20.0,7.2,79.0,7.6,24.0,7.5,27.0,,,5.5,5.0,8.0,17.0,7.8,5.0,6.5,6.0,7.2,4.0,7.0,140.0
tt0174834,7.9,1046,7.9,8.0,211,190,302,197,70,23,15,8,5,25,,,8.2,164.0,8.0,503.0,6.8,165.0,7.9,713.0,,,8.2,130.0,8.0,426.0,6.8,145.0,8.1,124.0,,,8.1,32.0,8.1,72.0,7.2,17.0,6.6,92.0,8.1,180.0,7.8,596.0
tt0174844,7.1,117,7.3,8.0,18,20,27,25,12,3,1,0,1,10,,,7.8,20.0,7.7,61.0,4.4,27.0,7.0,93.0,,,7.9,13.0,7.7,53.0,4.4,25.0,7.6,18.0,,,7.2,7.0,9.0,8.0,4.5,2.0,3.1,16.0,7.7,8.0,6.8,89.0
tt0174856,7.6,90121,7.6,8.0,9052,12829,30214,24650,8197,2673,923,464,331,788,6.9,8.0,7.8,9883.0,7.6,46940.0,7.4,12957.0,7.6,64909.0,6.4,6.0,7.9,8885.0,7.6,42397.0,7.3,11120.0,7.6,6910.0,9.0,1.0,7.8,891.0,7.6,4064.0,7.6,1666.0,6.9,520.0,7.4,17553.0,7.6,44787.0
tt0174885,5.6,348,6.3,7.0,52,24,39,60,49,48,24,18,15,19,,,6.4,13.0,5.6,120.0,5.1,138.0,5.6,205.0,,,6.4,10.0,5.5,83.0,5.4,104.0,4.9,74.0,,,8.0,3.0,5.6,35.0,4.0,33.0,4.7,17.0,5.5,212.0,5.1,48.0
tt0174913,7.2,112,7.2,7.0,20,10,21,28,14,12,1,1,0,5,,,7.7,13.0,7.3,32.0,6.4,43.0,6.7,66.0,,,7.4,8.0,7.1,18.0,6.2,39.0,7.8,25.0,,,8.1,5.0,7.6,14.0,9.0,4.0,6.4,16.0,8.0,14.0,6.9,72.0
tt0174918,6.8,131,6.7,7.0,7,9,23,44,26,8,5,1,3,5,,,6.9,18.0,6.7,55.0,6.5,33.0,6.7,103.0,,,6.7,15.0,6.7,53.0,6.6,29.0,6.6,9.0,,,9.3,3.0,6.0,2.0,6.5,4.0,6.6,11.0,7.0,16.0,6.7,80.0
tt0174931,5.2,3095,5.6,5.0,303,107,192,357,588,624,364,203,154,203,1.0,1.0,4.8,303.0,5.2,1396.0,5.4,708.0,5.2,2330.0,1.0,1.0,4.9,271.0,5.1,1292.0,5.4,668.0,5.1,152.0,,,4.8,30.0,5.2,86.0,5.3,33.0,4.8,109.0,5.3,323.0,5.1,1845.0
tt0174972,7.0,225,7.3,7.0,37,23,50,53,26,22,5,3,0,6,,,7.1,9.0,7.2,86.0,6.8,85.0,6.8,129.0,,,6.4,5.0,6.7,52.0,6.7,67.0,7.6,59.0,,,7.8,4.0,7.8,34.0,6.9,17.0,4.7,12.0,6.7,24.0,7.0,135.0
tt0174975,6.7,113,6.9,7.0,15,5,22,34,17,9,5,1,0,5,,,6.3,7.0,6.7,38.0,6.6,42.0,6.6,80.0,,,6.3,6.0,6.7,33.0,6.4,37.0,7.8,12.0,,,7.0,1.0,7.3,5.0,8.3,5.0,4.7,7.0,6.7,3.0,6.5,73.0
tt0174982,4.8,837,4.8,5.0,83,13,33,58,102,141,134,97,64,112,,,7.9,27.0,4.7,283.0,4.7,310.0,4.6,533.0,,,5.8,15.0,4.5,240.0,4.6,263.0,7.5,102.0,,,9.7,12.0,7.6,43.0,5.5,46.0,4.6,49.0,4.1,229.0,5.1,386.0
tt0174990,6.3,101,6.4,6.0,8,5,17,20,22,16,3,6,0,4,,,6.0,7.0,6.3,48.0,6.1,28.0,6.1,76.0,,,5.1,5.0,6.3,44.0,5.9,24.0,7.3,10.0,,,7.5,2.0,6.8,4.0,7.8,4.0,6.1,13.0,5.8,10.0,6.3,67.0
tt0174997,6.9,248,7.1,7.0,22,20,65,53,52,16,14,1,2,3,,,6.5,21.0,6.9,112.0,6.9,65.0,6.7,155.0,,,5.5,11.0,6.7,84.0,6.8,54.0,7.7,54.0,,,7.5,9.0,7.7,28.0,7.5,11.0,7.2,11.0,6.7,11.0,6.9,170.0
tt0175047,4.3,1497,4.5,4.0,113,21,54,88,163,214,269,215,173,187,,,4.9,56.0,4.2,716.0,4.2,396.0,4.3,1085.0,,,4.9,49.0,4.2,656.0,4.2,353.0,4.5,93.0,,,4.8,5.0,4.7,50.0,4.2,37.0,4.0,77.0,4.2,360.0,4.2,735.0
tt0175075,8.3,686,8.7,9.0,336,110,104,65,28,17,5,3,4,14,,,8.4,109.0,8.5,321.0,6.9,108.0,8.2,494.0,,,8.4,91.0,8.4,280.0,6.8,93.0,8.5,70.0,,,8.4,16.0,8.6,37.0,7.4,15.0,5.2,27.0,7.4,25.0,8.2,404.0
tt0175136,5.9,693,6.2,6.0,55,38,87,152,138,90,53,32,25,23,5.5,2.0,5.6,42.0,6.0,396.0,5.8,93.0,5.9,480.0,5.5,2.0,5.6,36.0,6.0,349.0,5.9,86.0,6.0,57.0,,,5.2,6.0,6.2,46.0,5.0,5.0,5.5,13.0,6.2,28.0,5.9,476.0
tt0175142,6.2,228332,6.3,6.0,16673,10426,27639,53360,55390,29754,14122,8188,5528,7252,6.2,127.0,6.3,51779.0,6.2,106318.0,5.8,16850.0,6.3,152519.0,6.0,98.0,6.4,41122.0,6.2,90667.0,5.8,14658.0,5.9,27730.0,6.6,16.0,6.1,9935.0,5.8,14672.0,5.8,1956.0,5.8,724.0,6.2,38850.0,6.2,113526.0
tt0175145,6.5,312,7.2,7.0,74,17,42,68,50,21,21,12,2,5,6.0,1.0,6.6,25.0,5.9,83.0,6.7,128.0,6.2,152.0,6.0,1.0,6.7,7.0,5.8,45.0,6.3,93.0,6.9,95.0,,,6.6,18.0,6.0,36.0,8.1,33.0,5.5,21.0,6.6,144.0,5.8,74.0
tt0175153,5.7,132,6.2,6.0,13,10,15,23,24,16,12,13,4,2,,,4.9,7.0,5.8,64.0,5.7,34.0,5.7,103.0,,,4.9,7.0,5.8,61.0,5.7,31.0,9.2,4.0,,,,,9.5,2.0,9.0,2.0,5.5,11.0,6.1,15.0,5.6,85.0
tt0175155,7.1,113,7.8,9.0,48,9,14,23,3,3,1,0,0,12,,,8.8,9.0,7.5,51.0,5.9,41.0,7.1,86.0,,,9.0,4.0,7.6,46.0,5.9,35.0,6.8,17.0,,,8.8,5.0,5.8,5.0,6.2,6.0,2.6,11.0,5.5,2.0,7.0,88.0
tt0175157,8.9,961,9.0,10.0,591,138,114,57,25,8,0,5,2,21,7.4,5.0,9.0,407.0,9.0,249.0,5.8,71.0,8.8,609.0,7.7,3.0,9.1,310.0,9.0,192.0,6.0,61.0,8.9,163.0,10.0,1.0,8.9,88.0,9.1,54.0,4.7,10.0,5.2,26.0,9.0,38.0,8.5,403.0
tt0175159,6.0,797,6.4,6.0,129,30,79,145,151,124,55,31,24,29,5.0,2.0,5.9,168.0,6.0,209.0,5.9,188.0,5.8,410.0,6.0,1.0,5.4,97.0,5.9,148.0,5.9,149.0,6.3,179.0,4.0,1.0,6.7,68.0,6.1,60.0,5.9,38.0,5.4,73.0,5.9,295.0,5.8,225.0
tt0175167,7.2,212,7.6,8.0,72,17,29,39,21,12,4,3,3,12,1.0,1.0,7.5,85.0,8.1,70.0,1.7,15.0,7.0,132.0,1.0,1.0,7.5,59.0,8.1,52.0,1.7,14.0,7.4,44.0,,,7.5,25.0,7.8,17.0,1.0,1.0,2.4,12.0,7.4,8.0,6.8,117.0
tt0175184,7.1,503,7.3,7.0,71,45,129,115,87,32,7,7,2,8,,,7.2,81.0,7.1,285.0,6.2,57.0,7.1,340.0,,,7.0,53.0,7.2,226.0,6.3,52.0,7.1,92.0,,,7.6,27.0,6.9,58.0,6.2,5.0,5.3,16.0,6.9,13.0,7.1,375.0
tt0175203,5.9,570,6.1,6.0,26,31,62,142,136,69,48,19,12,25,,,6.0,18.0,5.8,242.0,5.9,194.0,5.8,395.0,,,5.9,16.0,5.8,203.0,5.8,171.0,6.1,59.0,,,7.0,2.0,6.0,35.0,6.5,22.0,5.9,18.0,5.6,49.0,5.9,378.0
tt0175294,7.5,631,8.0,8.0,255,51,99,100,55,19,17,7,5,23,3.0,1.0,7.7,258.0,7.3,185.0,5.8,67.0,7.1,391.0,3.0,1.0,7.6,176.0,7.2,139.0,5.7,58.0,7.9,138.0,,,8.2,81.0,7.5,45.0,6.5,8.0,4.3,24.0,7.5,19.0,7.0,294.0
tt0175317,7.2,1148,7.6,8.0,271,129,224,249,126,68,23,9,10,39,6.0,1.0,7.6,90.0,7.2,444.0,6.5,333.0,6.7,560.0,6.0,1.0,7.2,48.0,6.9,259.0,6.2,239.0,7.8,318.0,,,8.1,39.0,7.8,178.0,7.5,87.0,5.4,54.0,7.2,543.0,6.4,272.0
tt0175323,4.0,119,4.2,4.0,13,2,2,6,8,11,19,18,16,24,,,4.7,7.0,4.0,35.0,3.7,47.0,3.6,81.0,,,4.8,6.0,3.8,31.0,3.4,43.0,6.6,9.0,,,4.0,1.0,6.2,4.0,8.7,3.0,3.4,12.0,5.0,41.0,3.3,43.0
tt0175345,7.2,123,7.3,7.0,24,13,23,23,20,10,3,1,2,4,,,7.6,19.0,7.4,51.0,6.7,32.0,7.1,96.0,,,7.5,17.0,7.2,45.0,6.7,31.0,9.2,7.0,,,9.0,2.0,9.2,4.0,5.0,1.0,6.2,29.0,7.6,29.0,7.0,70.0
tt0175423,7.0,380,7.3,7.0,59,38,77,94,59,25,11,6,2,9,,,7.1,38.0,6.8,178.0,7.0,71.0,6.9,250.0,,,7.0,32.0,6.9,146.0,7.0,58.0,6.8,50.0,,,7.2,6.0,6.6,30.0,7.2,12.0,5.6,14.0,7.4,53.0,6.7,198.0
tt0175514,6.0,145,6.2,6.0,5,3,19,35,38,25,11,5,3,1,,,6.5,2.0,5.5,24.0,6.0,90.0,5.9,110.0,,,6.0,1.0,5.6,21.0,5.9,85.0,5.9,10.0,,,7.0,1.0,5.0,3.0,6.5,4.0,5.9,20.0,6.4,18.0,5.8,98.0
tt0175523,6.6,160,6.4,6.0,15,9,29,26,32,18,14,8,3,6,,,,,6.5,45.0,6.7,77.0,6.7,109.0,,,,,6.4,36.0,6.7,70.0,6.8,16.0,,,,,9.6,9.0,6.0,7.0,6.3,6.0,6.6,100.0,7.9,20.0
tt0175524,6.3,101,6.4,7.0,11,2,11,28,23,11,6,3,0,6,,,6.4,9.0,6.4,44.0,6.8,23.0,6.4,70.0,,,6.2,8.0,6.5,40.0,6.5,19.0,7.3,9.0,,,7.0,1.0,6.2,4.0,8.5,4.0,6.2,20.0,7.2,14.0,6.4,56.0
tt0175526,5.2,12021,5.3,5.0,756,263,676,1378,2402,2583,1753,1038,581,591,3.7,3.0,5.6,954.0,5.1,6179.0,5.1,2161.0,5.1,7323.0,5.0,1.0,5.6,614.0,5.1,4717.0,5.1,1833.0,5.3,2106.0,5.0,1.0,5.5,328.0,5.3,1407.0,5.3,301.0,5.0,297.0,5.7,2660.0,5.0,5988.0
tt0175527,7.0,173,7.2,8.0,18,22,50,42,18,5,2,3,6,7,,,7.6,14.0,7.6,65.0,5.6,61.0,7.0,129.0,,,7.6,13.0,7.7,57.0,5.6,55.0,6.7,13.0,,,9.0,1.0,7.2,6.0,5.8,6.0,4.7,21.0,6.9,23.0,6.9,110.0
tt0175529,6.4,102,7.0,7.0,19,8,15,16,21,11,6,5,0,1,,,10.0,1.0,6.7,47.0,5.8,25.0,6.5,64.0,,,10.0,1.0,6.7,39.0,5.9,23.0,6.0,11.0,,,,,6.3,8.0,5.0,2.0,6.0,5.0,6.0,2.0,6.5,69.0
tt0175530,6.5,142,6.9,7.0,29,6,21,25,30,13,5,5,1,7,,,6.9,20.0,6.7,56.0,5.8,31.0,6.4,91.0,,,6.8,16.0,6.6,45.0,5.6,26.0,7.1,20.0,,,7.2,4.0,7.0,10.0,6.6,5.0,4.1,8.0,6.7,15.0,6.4,85.0
tt0175536,5.7,2675,5.7,6.0,359,128,210,360,414,370,248,174,133,279,,,6.3,117.0,5.7,1283.0,5.4,653.0,5.5,1558.0,,,6.2,59.0,5.6,934.0,5.3,545.0,6.4,497.0,,,6.6,56.0,6.3,335.0,6.0,94.0,4.8,92.0,5.6,993.0,5.6,964.0
tt0175555,5.0,326,5.2,5.0,30,8,26,27,44,67,39,35,17,33,,,5.3,5.0,4.9,119.0,4.7,94.0,4.9,177.0,,,6.5,4.0,4.9,85.0,4.7,82.0,4.7,44.0,,,4.0,1.0,4.8,33.0,5.0,10.0,5.2,13.0,4.7,122.0,5.1,95.0
tt0175557,6.5,331,6.9,7.0,32,26,60,94,58,35,10,8,4,4,,,5.5,26.0,6.6,163.0,6.3,69.0,6.4,222.0,,,5.7,18.0,6.5,143.0,6.1,61.0,6.8,33.0,,,4.8,8.0,7.4,19.0,7.7,6.0,6.3,9.0,6.7,14.0,6.5,228.0
tt0175560,6.8,268,7.2,7.0,46,24,57,77,32,7,2,5,3,15,,,5.9,48.0,7.4,109.0,6.4,60.0,6.8,196.0,,,6.0,39.0,7.3,97.0,6.4,53.0,7.3,27.0,,,5.3,9.0,8.1,11.0,6.6,7.0,3.3,11.0,6.3,11.0,6.6,169.0
tt0175575,6.7,180,7.0,7.0,28,14,31,33,33,25,7,3,1,5,5.5,2.0,6.5,5.0,6.8,71.0,6.5,70.0,6.4,122.0,6.0,1.0,4.0,1.0,6.6,58.0,6.2,60.0,7.7,27.0,5.0,1.0,7.7,3.0,7.9,13.0,8.3,10.0,5.7,27.0,5.8,18.0,6.7,129.0
tt0175581,7.2,289,7.2,7.0,29,29,72,88,30,19,9,6,5,2,,,6.7,42.0,7.2,142.0,7.4,64.0,7.2,214.0,,,6.8,32.0,7.3,123.0,7.4,55.0,6.6,33.0,,,5.3,10.0,6.8,15.0,7.2,8.0,7.4,40.0,7.1,31.0,7.1,204.0
tt0175586,5.9,121,6.2,6.0,16,6,11,27,18,13,15,4,4,7,,,6.3,15.0,6.0,54.0,5.5,37.0,5.8,110.0,,,6.3,15.0,6.0,53.0,5.5,37.0,6.0,1.0,,,,,6.0,1.0,,,3.0,1.0,6.0,4.0,5.5,86.0
tt0175593,4.4,102,5.1,5.0,14,4,5,8,10,18,9,8,10,16,,,5.0,1.0,4.4,36.0,4.0,44.0,4.5,65.0,,,5.0,1.0,4.8,28.0,4.0,35.0,2.3,18.0,,,,,1.0,7.0,,,2.1,8.0,3.7,34.0,4.2,49.0
tt0175615,6.1,110,6.2,6.0,4,6,15,26,28,12,10,6,1,2,,,7.0,1.0,6.8,25.0,5.8,68.0,6.1,91.0,,,7.0,1.0,6.8,24.0,5.8,65.0,5.8,4.0,,,,,7.0,1.0,5.3,3.0,5.1,17.0,5.9,6.0,5.9,79.0
tt0175663,3.1,380,3.5,3.0,14,4,8,16,24,23,66,72,67,86,,,3.6,11.0,3.3,124.0,3.1,166.0,3.1,285.0,,,3.2,10.0,3.3,114.0,3.0,154.0,3.9,15.0,,,,,2.0,6.0,4.5,8.0,3.2,41.0,3.0,121.0,3.2,157.0
tt0175694,2.3,525,2.8,2.0,26,2,9,12,14,31,31,79,126,195,,,2.2,30.0,2.3,205.0,2.4,197.0,2.3,404.0,,,2.2,24.0,2.3,191.0,2.4,177.0,1.9,33.0,,,2.5,6.0,2.2,10.0,1.5,14.0,2.6,44.0,2.4,269.0,2.2,140.0
tt0175698,4.8,523,5.3,5.0,86,17,28,48,47,87,56,33,34,87,,,5.0,99.0,4.8,273.0,3.3,46.0,4.6,372.0,,,4.7,79.0,4.7,231.0,3.2,44.0,5.6,63.0,,,6.2,20.0,5.3,39.0,4.5,2.0,8.3,3.0,3.9,14.0,4.6,350.0
tt0175739,4.3,232,3.4,1.0,33,0,4,11,5,21,11,5,11,131,,,6.0,2.0,3.8,67.0,5.6,70.0,4.8,127.0,,,6.0,2.0,3.6,61.0,6.0,61.0,4.7,13.0,,,,,5.0,6.0,1.0,7.0,4.3,3.0,4.7,18.0,4.8,117.0
tt0175743,7.5,548,7.5,8.0,90,80,129,129,60,19,15,11,7,8,,,7.6,69.0,7.7,242.0,6.7,143.0,7.3,407.0,,,7.6,57.0,7.6,210.0,6.6,128.0,7.5,53.0,,,7.8,12.0,7.9,26.0,6.7,14.0,6.5,56.0,7.4,97.0,7.4,340.0
tt0175755,7.4,323,7.5,8.0,50,47,71,85,37,11,4,5,7,6,,,7.5,27.0,7.4,146.0,7.0,95.0,7.4,249.0,,,7.5,24.0,7.4,133.0,7.0,86.0,7.2,21.0,,,9.3,3.0,7.5,9.0,6.5,8.0,5.5,34.0,7.5,46.0,7.3,203.0
tt0175777,4.8,684,5.2,5.0,37,18,39,90,108,157,82,76,30,47,,,4.4,12.0,4.8,206.0,4.8,270.0,4.8,424.0,,,4.3,10.0,4.8,167.0,4.9,236.0,4.3,67.0,,,5.0,2.0,4.1,33.0,4.7,31.0,4.7,28.0,4.7,252.0,4.7,216.0
tt0175803,6.8,153,7.0,7.0,13,20,28,45,21,11,4,4,3,4,,,7.1,11.0,7.3,67.0,5.8,51.0,6.8,118.0,,,7.1,11.0,7.2,58.0,5.9,45.0,6.5,14.0,,,,,7.2,8.0,5.7,6.0,4.2,19.0,7.5,18.0,6.6,109.0
tt0175809,7.5,212,7.7,8.0,42,39,59,36,9,12,1,2,1,11,,,7.4,13.0,7.7,98.0,6.8,72.0,7.3,158.0,,,7.3,10.0,7.6,83.0,6.6,61.0,8.6,29.0,,,7.0,3.0,8.7,15.0,7.9,11.0,4.2,22.0,6.5,7.0,7.5,167.0
tt0175875,7.3,268,7.5,8.0,49,40,66,56,27,10,6,1,0,13,,,7.2,24.0,7.5,124.0,5.9,77.0,7.0,148.0,,,6.8,16.0,7.4,86.0,5.7,43.0,8.0,83.0,,,8.8,8.0,8.0,38.0,6.6,34.0,4.8,25.0,7.5,23.0,7.1,177.0
tt0175876,4.2,306,4.3,4.0,21,9,11,13,33,42,51,32,31,63,5.0,2.0,4.8,10.0,4.4,100.0,4.0,113.0,4.3,171.0,4.0,1.0,4.3,8.0,4.7,67.0,4.0,93.0,4.1,52.0,6.0,1.0,6.0,2.0,3.9,30.0,3.3,18.0,4.6,51.0,5.6,32.0,4.1,186.0
tt0175877,6.0,1659,6.1,6.0,114,72,170,345,388,297,124,66,32,51,,,6.3,34.0,6.1,682.0,5.9,542.0,6.0,1158.0,,,6.2,27.0,6.1,628.0,5.9,482.0,5.0,116.0,,,7.5,7.0,4.4,50.0,5.4,56.0,5.6,73.0,6.0,370.0,6.0,869.0
tt0175878,7.0,417,7.3,7.0,31,36,124,137,56,13,7,2,4,7,8.0,1.0,6.7,62.0,6.9,149.0,7.0,125.0,6.9,235.0,,,6.4,25.0,6.9,111.0,7.0,99.0,7.0,100.0,,,6.9,36.0,6.9,36.0,6.9,25.0,4.8,11.0,7.0,10.0,6.9,304.0
